VARIABLE_NAME	VARIABLE_VALUE
PERFORMANCE_SCHEMA_THREAD_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_USERS_LOST	0
PREPARED_STMT_COUNT	4480
QCACHE_FREE_BLOCKS	1
QCACHE_FREE_MEMORY	1031360
QCACHE_HITS	0
QCACHE_INSERTS	0
QCACHE_LOWMEM_PRUNES	0
QCACHE_NOT_CACHED	3310527
QCACHE_QUERIES_IN_CACHE	0
QCACHE_TOTAL_BLOCKS	1
QUERIES	5581734
QUESTIONS	5563813
SELECT_FULL_JOIN	0
SELECT_FULL_RANGE_JOIN	0
SELECT_RANGE	6556
SELECT_RANGE_CHECK	0
SELECT_SCAN	12951
SLAVE_HEARTBEAT_PERIOD	1800.000
SLAVE_LAST_HEARTBEAT	
SLAVE_OPEN_TEMP_TABLES	0
SLAVE_RECEIVED_HEARTBEATS	0
SLAVE_RETRIED_TRANSACTIONS	0
SLAVE_RUNNING	OFF
SLOW_LAUNCH_THREADS	0
SLOW_QUERIES	139
SORT_MERGE_PASSES	0
SORT_RANGE	0
SORT_ROWS	0
SORT_SCAN	0
SSL_ACCEPT_RENEGOTIATES	0
SSL_ACCEPTS	0
SSL_CALLBACK_CACHE_HITS	0
SSL_CIPHER	
SSL_CIPHER_LIST	
SSL_CLIENT_CONNECTS	0
SSL_CONNECT_RENEGOTIATES	0
SSL_CTX_VERIFY_DEPTH	0
SSL_CTX_VERIFY_MODE	0
SSL_DEFAULT_TIMEOUT	0
SSL_FINISHED_ACCEPTS	0
SSL_FINISHED_CONNECTS	0
SSL_SERVER_NOT_AFTER	
SSL_SERVER_NOT_BEFORE	
SSL_SESSION_CACHE_HITS	0
SSL_SESSION_CACHE_MISSES	0
SSL_SESSION_CACHE_MODE	NONE
SSL_SESSION_CACHE_OVERFLOWS	0
SSL_SESSION_CACHE_SIZE	0
SSL_SESSION_CACHE_TIMEOUTS	0
SSL_SESSIONS_REUSED	0
SSL_USED_SESSION_CACHE_ENTRIES	0
SSL_VERIFY_DEPTH	0
SSL_VERIFY_MODE	0
SSL_VERSION	
TABLE_LOCKS_IMMEDIATE	5386748
TABLE_LOCKS_WAITED	0
TABLE_OPEN_CACHE_HITS	5398094
TABLE_OPEN_CACHE_MISSES	714
TABLE_OPEN_CACHE_OVERFLOWS	0
TC_LOG_MAX_PAGES_USED	0
TC_LOG_PAGE_SIZE	0
TC_LOG_PAGE_WAITS	0
THREADS_CACHED	0
THREADS_CONNECTED	131
THREADS_CREATED	307
THREADS_RUNNING	131
UPTIME	51532
UPTIME_SINCE_FLUSH_STATUS	51532
ABORTED_CLIENTS	20
ABORTED_CONNECTS	1
BINLOG_CACHE_DISK_USE	0
BINLOG_CACHE_USE	196681
BINLOG_STMT_CACHE_DISK_USE	0
BINLOG_STMT_CACHE_USE	6
BYTES_RECEIVED	235690386
BYTES_SENT	2267207666
COM_ADMIN_COMMANDS	22
COM_ASSIGN_TO_KEYCACHE	0
COM_ALTER_DB	0
COM_ALTER_DB_UPGRADE	0
COM_ALTER_EVENT	0
COM_ALTER_FUNCTION	0
COM_ALTER_PROCEDURE	0
COM_ALTER_SERVER	0
COM_ALTER_TABLE	0
COM_ALTER_TABLESPACE	0
COM_ALTER_USER	0
COM_ANALYZE	0
COM_BEGIN	0
COM_BINLOG	0
COM_CALL_PROCEDURE	0
COM_CHANGE_DB	3
COM_CHANGE_MASTER	1
COM_CHECK	0
COM_CHECKSUM	0
COM_COMMIT	209401
COM_CREATE_DB	2
COM_CREATE_EVENT	0
COM_CREATE_FUNCTION	0
COM_CREATE_INDEX	0
COM_CREATE_PROCEDURE	0
COM_CREATE_SERVER	0
COM_CREATE_TABLE	0
COM_CREATE_TRIGGER	0
COM_CREATE_UDF	0
COM_CREATE_USER	0
COM_CREATE_VIEW	0
COM_DEALLOC_SQL	0
COM_DELETE	65514
COM_DELETE_MULTI	0
COM_DO	0
COM_DROP_DB	2
COM_DROP_EVENT	0
COM_DROP_FUNCTION	0
COM_DROP_INDEX	0
COM_DROP_PROCEDURE	0
COM_DROP_SERVER	0
COM_DROP_TABLE	0
COM_DROP_TRIGGER	0
COM_DROP_USER	0
COM_DROP_VIEW	0
COM_EMPTY_QUERY	0
COM_EXECUTE_SQL	0
COM_FLUSH	5
COM_GET_DIAGNOSTICS	0
COM_GRANT	2
COM_HA_CLOSE	0
COM_HA_OPEN	0
COM_HA_READ	0
COM_HELP	0
COM_INSERT	851956
COM_INSERT_SELECT	0
COM_INSTALL_PLUGIN	0
COM_KILL	0
COM_LOAD	0
COM_LOCK_TABLES	0
COM_OPTIMIZE	0
COM_PRELOAD_KEYS	0
COM_PREPARE_SQL	0
COM_PURGE	0
COM_PURGE_BEFORE_DATE	0
COM_RELEASE_SAVEPOINT	0
COM_RENAME_TABLE	0
COM_RENAME_USER	0
COM_REPAIR	0
COM_REPLACE	0
COM_REPLACE_SELECT	0
COM_RESET	0
COM_RESIGNAL	0
COM_REVOKE	0
COM_REVOKE_ALL	0
COM_ROLLBACK	591
COM_ROLLBACK_TO_SAVEPOINT	0
COM_SAVEPOINT	0
COM_SELECT	3313976
COM_SET_OPTION	386
COM_SIGNAL	0
COM_SHOW_BINLOG_EVENTS	0
COM_SHOW_BINLOGS	0
COM_SHOW_CHARSETS	0
COM_SHOW_COLLATIONS	0
COM_SHOW_CREATE_DB	0
COM_SHOW_CREATE_EVENT	0
COM_SHOW_CREATE_FUNC	0
COM_SHOW_CREATE_PROC	0
COM_SHOW_CREATE_TABLE	0
COM_SHOW_CREATE_TRIGGER	0
COM_SHOW_DATABASES	13
COM_SHOW_ENGINE_LOGS	0
COM_SHOW_ENGINE_MUTEX	0
COM_SHOW_ENGINE_STATUS	3
COM_SHOW_EVENTS	0
COM_SHOW_ERRORS	0
COM_SHOW_FIELDS	177
COM_SHOW_FUNCTION_CODE	0
COM_SHOW_FUNCTION_STATUS	0
COM_SHOW_GRANTS	5
COM_SHOW_KEYS	0
COM_SHOW_MASTER_STATUS	21
COM_SHOW_OPEN_TABLES	0
COM_SHOW_PLUGINS	0
COM_SHOW_PRIVILEGES	0
COM_SHOW_PROCEDURE_CODE	0
COM_SHOW_PROCEDURE_STATUS	0
COM_SHOW_PROCESSLIST	0
COM_SHOW_PROFILE	0
COM_SHOW_PROFILES	0
COM_SHOW_RELAYLOG_EVENTS	0
COM_SHOW_SLAVE_HOSTS	2
COM_SHOW_SLAVE_STATUS	2
COM_SHOW_STATUS	0
COM_SHOW_STORAGE_ENGINES	0
COM_SHOW_TABLE_STATUS	0
COM_SHOW_TABLES	8
COM_SHOW_TRIGGERS	0
COM_SHOW_VARIABLES	45
COM_SHOW_WARNINGS	0
COM_SLAVE_START	0
COM_SLAVE_STOP	1
COM_STMT_CLOSE	6720
COM_STMT_EXECUTE	5319909
COM_STMT_FETCH	0
COM_STMT_PREPARE	11200
COM_STMT_REPREPARE	0
COM_STMT_RESET	0
COM_STMT_SEND_LONG_DATA	0
COM_TRUNCATE	0
COM_UNINSTALL_PLUGIN	0
COM_UNLOCK_TABLES	4
COM_UPDATE	1114123
COM_UPDATE_MULTI	0
COM_XA_COMMIT	0
COM_XA_END	0
COM_XA_PREPARE	0
COM_XA_RECOVER	0
COM_XA_ROLLBACK	0
COM_XA_START	0
COMPRESSION	OFF
CONNECTION_ERRORS_ACCEPT	0
CONNECTION_ERRORS_INTERNAL	0
CONNECTION_ERRORS_MAX_CONNECTIONS	0
CONNECTION_ERRORS_PEER_ADDRESS	0
CONNECTION_ERRORS_SELECT	0
CONNECTION_ERRORS_TCPWRAP	0
CONNECTIONS	13045
CREATED_TMP_DISK_TABLES	62
CREATED_TMP_FILES	5
CREATED_TMP_TABLES	19692
DELAYED_ERRORS	0
DELAYED_INSERT_THREADS	0
DELAYED_WRITES	0
FLUSH_COMMANDS	6
HANDLER_COMMIT	7756563
HANDLER_DELETE	65419
HANDLER_DISCOVER	0
HANDLER_EXTERNAL_LOCK	10784268
HANDLER_MRR_INIT	0
HANDLER_PREPARE	4454952
HANDLER_READ_FIRST	7
HANDLER_READ_KEY	4540151
HANDLER_READ_LAST	0
HANDLER_READ_NEXT	2960138
HANDLER_READ_PREV	0
HANDLER_READ_RND	0
HANDLER_READ_RND_NEXT	3674494
HANDLER_ROLLBACK	1182
HANDLER_SAVEPOINT	0
HANDLER_SAVEPOINT_ROLLBACK	0
HANDLER_UPDATE	1702963
HANDLER_WRITE	4514330
INNODB_BUFFER_POOL_DUMP_STATUS	not started
INNODB_BUFFER_POOL_LOAD_STATUS	not started
INNODB_BUFFER_POOL_PAGES_DATA	1021
INNODB_BUFFER_POOL_BYTES_DATA	16728064
INNODB_BUFFER_POOL_PAGES_DIRTY	657
INNODB_BUFFER_POOL_BYTES_DIRTY	10764288
INNODB_BUFFER_POOL_PAGES_FLUSHED	4157681
INNODB_BUFFER_POOL_PAGES_FREE	0
INNODB_BUFFER_POOL_PAGES_MISC	3
INNODB_BUFFER_POOL_PAGES_TOTAL	1024
INNODB_BUFFER_POOL_READ_AHEAD_RND	0
INNODB_BUFFER_POOL_READ_AHEAD	0
INNODB_BUFFER_POOL_READ_AHEAD_EVICTED	4686
INNODB_BUFFER_POOL_READ_REQUESTS	80603950
INNODB_BUFFER_POOL_READS	22759651
INNODB_BUFFER_POOL_WAIT_FREE	641107
INNODB_BUFFER_POOL_WRITE_REQUESTS	13242640
INNODB_DATA_FSYNCS	1233922
INNODB_DATA_PENDING_FSYNCS	9
INNODB_DATA_PENDING_READS	5
INNODB_DATA_PENDING_WRITES	0
INNODB_DATA_READ	382865985536
INNODB_DATA_READS	23325248
INNODB_DATA_WRITES	5443559
INNODB_DATA_WRITTEN	158218430976
INNODB_DBLWR_PAGES_WRITTEN	4798800
INNODB_DBLWR_WRITES	687613
INNODB_HAVE_ATOMIC_BUILTINS	ON
INNODB_LOG_WAITS	0
INNODB_LOG_WRITE_REQUESTS	2406288
INNODB_LOG_WRITES	177983
INNODB_OS_LOG_FSYNCS	179130
INNODB_OS_LOG_PENDING_FSYNCS	0
INNODB_OS_LOG_PENDING_WRITES	0
INNODB_OS_LOG_WRITTEN	972247040
INNODB_PAGE_SIZE	16384
INNODB_PAGES_CREATED	26320
INNODB_PAGES_READ	23368158
INNODB_PAGES_WRITTEN	4798791
INNODB_ROW_LOCK_CURRENT_WAITS	1
INNODB_ROW_LOCK_TIME	5454642
INNODB_ROW_LOCK_TIME_AVG	3562
INNODB_ROW_LOCK_TIME_MAX	35787
INNODB_ROW_LOCK_WAITS	1531
INNODB_ROWS_DELETED	65419
INNODB_ROWS_INSERTED	851869
INNODB_ROWS_READ	7275226
INNODB_ROWS_UPDATED	1702961
INNODB_NUM_OPEN_FILES	17
INNODB_TRUNCATED_STATUS_WRITES	0
INNODB_AVAILABLE_UNDO_LOGS	128
KEY_BLOCKS_NOT_FLUSHED	0
KEY_BLOCKS_UNUSED	6698
KEY_BLOCKS_USED	1
KEY_READ_REQUESTS	5
KEY_READS	2
KEY_WRITE_REQUESTS	1
KEY_WRITES	1
LAST_QUERY_COST	0.000000
LAST_QUERY_PARTIAL_PLANS	0
MAX_USED_CONNECTIONS	131
NOT_FLUSHED_DELAYED_ROWS	0
OPEN_FILES	12
OPEN_STREAMS	0
OPEN_TABLE_DEFINITIONS	11
OPEN_TABLES	641
OPENED_FILES	576
OPENED_TABLE_DEFINITIONS	84
OPENED_TABLES	714
PERFORMANCE_SCHEMA_ACCOUNTS_LOST	0
PERFORMANCE_SCHEMA_COND_CLASSES_LOST	0
PERFORMANCE_SCHEMA_COND_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_DIGEST_LOST	0
PERFORMANCE_SCHEMA_FILE_CLASSES_LOST	0
PERFORMANCE_SCHEMA_FILE_HANDLES_LOST	0
PERFORMANCE_SCHEMA_FILE_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_HOSTS_LOST	0
PERFORMANCE_SCHEMA_LOCKER_LOST	0
PERFORMANCE_SCHEMA_MUTEX_CLASSES_LOST	0
PERFORMANCE_SCHEMA_MUTEX_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_RWLOCK_CLASSES_LOST	0
PERFORMANCE_SCHEMA_RWLOCK_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_SESSION_CONNECT_ATTRS_LOST	0
PERFORMANCE_SCHEMA_SOCKET_CLASSES_LOST	0
PERFORMANCE_SCHEMA_SOCKET_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_STAGE_CLASSES_LOST	0
PERFORMANCE_SCHEMA_STATEMENT_CLASSES_LOST	0
PERFORMANCE_SCHEMA_TABLE_HANDLES_LOST	0
PERFORMANCE_SCHEMA_TABLE_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_THREAD_CLASSES_LOST	0
PERFORMANCE_SCHEMA_THREAD_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_USERS_LOST	0
PREPARED_STMT_COUNT	4480
QCACHE_FREE_BLOCKS	1
QCACHE_FREE_MEMORY	1031360
QCACHE_HITS	0
QCACHE_INSERTS	0
QCACHE_LOWMEM_PRUNES	0
QCACHE_NOT_CACHED	3313646
QCACHE_QUERIES_IN_CACHE	0
QCACHE_TOTAL_BLOCKS	1
QUERIES	5587105
QUESTIONS	5569184
SELECT_FULL_JOIN	0
SELECT_FULL_RANGE_JOIN	0
SELECT_RANGE	6562
SELECT_RANGE_CHECK	0
SELECT_SCAN	12954
SLAVE_HEARTBEAT_PERIOD	1800.000
SLAVE_LAST_HEARTBEAT	
SLAVE_OPEN_TEMP_TABLES	0
SLAVE_RECEIVED_HEARTBEATS	0
SLAVE_RETRIED_TRANSACTIONS	0
SLAVE_RUNNING	OFF
SLOW_LAUNCH_THREADS	0
SLOW_QUERIES	139
SORT_MERGE_PASSES	0
SORT_RANGE	0
SORT_ROWS	0
SORT_SCAN	0
SSL_ACCEPT_RENEGOTIATES	0
SSL_ACCEPTS	0
SSL_CALLBACK_CACHE_HITS	0
SSL_CIPHER	
SSL_CIPHER_LIST	
SSL_CLIENT_CONNECTS	0
SSL_CONNECT_RENEGOTIATES	0
SSL_CTX_VERIFY_DEPTH	0
SSL_CTX_VERIFY_MODE	0
SSL_DEFAULT_TIMEOUT	0
SSL_FINISHED_ACCEPTS	0
SSL_FINISHED_CONNECTS	0
SSL_SERVER_NOT_AFTER	
SSL_SERVER_NOT_BEFORE	
SSL_SESSION_CACHE_HITS	0
SSL_SESSION_CACHE_MISSES	0
SSL_SESSION_CACHE_MODE	NONE
SSL_SESSION_CACHE_OVERFLOWS	0
SSL_SESSION_CACHE_SIZE	0
SSL_SESSION_CACHE_TIMEOUTS	0
SSL_SESSIONS_REUSED	0
SSL_USED_SESSION_CACHE_ENTRIES	0
SSL_VERIFY_DEPTH	0
SSL_VERIFY_MODE	0
SSL_VERSION	
TABLE_LOCKS_IMMEDIATE	5391978
TABLE_LOCKS_WAITED	0
TABLE_OPEN_CACHE_HITS	5403324
TABLE_OPEN_CACHE_MISSES	714
TABLE_OPEN_CACHE_OVERFLOWS	0
TC_LOG_MAX_PAGES_USED	0
TC_LOG_PAGE_SIZE	0
TC_LOG_PAGE_WAITS	0
THREADS_CACHED	0
THREADS_CONNECTED	131
THREADS_CREATED	307
THREADS_RUNNING	130
UPTIME	51542
UPTIME_SINCE_FLUSH_STATUS	51542
ABORTED_CLIENTS	20
ABORTED_CONNECTS	1
BINLOG_CACHE_DISK_USE	0
BINLOG_CACHE_USE	196864
BINLOG_STMT_CACHE_DISK_USE	0
BINLOG_STMT_CACHE_USE	6
BYTES_RECEIVED	235933051
BYTES_SENT	2269372722
COM_ADMIN_COMMANDS	22
COM_ASSIGN_TO_KEYCACHE	0
COM_ALTER_DB	0
COM_ALTER_DB_UPGRADE	0
COM_ALTER_EVENT	0
COM_ALTER_FUNCTION	0
COM_ALTER_PROCEDURE	0
COM_ALTER_SERVER	0
COM_ALTER_TABLE	0
COM_ALTER_TABLESPACE	0
COM_ALTER_USER	0
COM_ANALYZE	0
COM_BEGIN	0
COM_BINLOG	0
COM_CALL_PROCEDURE	0
COM_CHANGE_DB	3
COM_CHANGE_MASTER	1
COM_CHECK	0
COM_CHECKSUM	0
COM_COMMIT	209603
COM_CREATE_DB	2
COM_CREATE_EVENT	0
COM_CREATE_FUNCTION	0
COM_CREATE_INDEX	0
COM_CREATE_PROCEDURE	0
COM_CREATE_SERVER	0
COM_CREATE_TABLE	0
COM_CREATE_TRIGGER	0
COM_CREATE_UDF	0
COM_CREATE_USER	0
COM_CREATE_VIEW	0
COM_DEALLOC_SQL	0
COM_DELETE	65569
COM_DELETE_MULTI	0
COM_DO	0
COM_DROP_DB	2
COM_DROP_EVENT	0
COM_DROP_FUNCTION	0
COM_DROP_INDEX	0
COM_DROP_PROCEDURE	0
COM_DROP_SERVER	0
COM_DROP_TABLE	0
COM_DROP_TRIGGER	0
COM_DROP_USER	0
COM_DROP_VIEW	0
COM_EMPTY_QUERY	0
COM_EXECUTE_SQL	0
COM_FLUSH	5
COM_GET_DIAGNOSTICS	0
COM_GRANT	2
COM_HA_CLOSE	0
COM_HA_OPEN	0
COM_HA_READ	0
COM_HELP	0
COM_INSERT	852798
COM_INSERT_SELECT	0
COM_INSTALL_PLUGIN	0
COM_KILL	0
COM_LOAD	0
COM_LOCK_TABLES	0
COM_OPTIMIZE	0
COM_PRELOAD_KEYS	0
COM_PREPARE_SQL	0
COM_PURGE	0
COM_PURGE_BEFORE_DATE	0
COM_RELEASE_SAVEPOINT	0
COM_RENAME_TABLE	0
COM_RENAME_USER	0
COM_REPAIR	0
COM_REPLACE	0
COM_REPLACE_SELECT	0
COM_RESET	0
COM_RESIGNAL	0
COM_REVOKE	0
COM_REVOKE_ALL	0
COM_ROLLBACK	591
COM_ROLLBACK_TO_SAVEPOINT	0
COM_SAVEPOINT	0
COM_SELECT	3317730
COM_SET_OPTION	386
COM_SIGNAL	0
COM_SHOW_BINLOG_EVENTS	0
COM_SHOW_BINLOGS	0
COM_SHOW_CHARSETS	0
COM_SHOW_COLLATIONS	0
COM_SHOW_CREATE_DB	0
COM_SHOW_CREATE_EVENT	0
COM_SHOW_CREATE_FUNC	0
COM_SHOW_CREATE_PROC	0
COM_SHOW_CREATE_TABLE	0
COM_SHOW_CREATE_TRIGGER	0
COM_SHOW_DATABASES	13
COM_SHOW_ENGINE_LOGS	0
COM_SHOW_ENGINE_MUTEX	0
COM_SHOW_ENGINE_STATUS	3
COM_SHOW_EVENTS	0
COM_SHOW_ERRORS	0
COM_SHOW_FIELDS	177
COM_SHOW_FUNCTION_CODE	0
COM_SHOW_FUNCTION_STATUS	0
COM_SHOW_GRANTS	5
COM_SHOW_KEYS	0
COM_SHOW_MASTER_STATUS	21
COM_SHOW_OPEN_TABLES	0
COM_SHOW_PLUGINS	0
COM_SHOW_PRIVILEGES	0
COM_SHOW_PROCEDURE_CODE	0
COM_SHOW_PROCEDURE_STATUS	0
COM_SHOW_PROCESSLIST	0
COM_SHOW_PROFILE	0
COM_SHOW_PROFILES	0
COM_SHOW_RELAYLOG_EVENTS	0
COM_SHOW_SLAVE_HOSTS	2
COM_SHOW_SLAVE_STATUS	2
COM_SHOW_STATUS	0
COM_SHOW_STORAGE_ENGINES	0
COM_SHOW_TABLE_STATUS	0
COM_SHOW_TABLES	8
COM_SHOW_TRIGGERS	0
COM_SHOW_VARIABLES	45
COM_SHOW_WARNINGS	0
COM_SLAVE_START	0
COM_SLAVE_STOP	1
COM_STMT_CLOSE	6720
COM_STMT_EXECUTE	5325634
COM_STMT_FETCH	0
COM_STMT_PREPARE	11200
COM_STMT_REPREPARE	0
COM_STMT_RESET	0
COM_STMT_SEND_LONG_DATA	0
COM_TRUNCATE	0
COM_UNINSTALL_PLUGIN	0
COM_UNLOCK_TABLES	4
COM_UPDATE	1115203
COM_UPDATE_MULTI	0
COM_XA_COMMIT	0
COM_XA_END	0
COM_XA_PREPARE	0
COM_XA_RECOVER	0
COM_XA_ROLLBACK	0
COM_XA_START	0
COMPRESSION	OFF
CONNECTION_ERRORS_ACCEPT	0
CONNECTION_ERRORS_INTERNAL	0
CONNECTION_ERRORS_MAX_CONNECTIONS	0
CONNECTION_ERRORS_PEER_ADDRESS	0
CONNECTION_ERRORS_SELECT	0
CONNECTION_ERRORS_TCPWRAP	0
CONNECTIONS	13048
CREATED_TMP_DISK_TABLES	62
CREATED_TMP_FILES	5
CREATED_TMP_TABLES	19703
DELAYED_ERRORS	0
DELAYED_INSERT_THREADS	0
DELAYED_WRITES	0
FLUSH_COMMANDS	6
HANDLER_COMMIT	7764700
HANDLER_DELETE	65473
HANDLER_DISCOVER	0
HANDLER_EXTERNAL_LOCK	10795867
HANDLER_MRR_INIT	0
HANDLER_PREPARE	4459369
HANDLER_READ_FIRST	7
HANDLER_READ_KEY	4545083
HANDLER_READ_LAST	0
HANDLER_READ_NEXT	2963258
HANDLER_READ_PREV	0
HANDLER_READ_RND	0
HANDLER_READ_RND_NEXT	3676633
HANDLER_ROLLBACK	1182
HANDLER_SAVEPOINT	0
HANDLER_SAVEPOINT_ROLLBACK	0
HANDLER_UPDATE	1704624
HANDLER_WRITE	4517314
INNODB_BUFFER_POOL_DUMP_STATUS	not started
INNODB_BUFFER_POOL_LOAD_STATUS	not started
INNODB_BUFFER_POOL_PAGES_DATA	1021
INNODB_BUFFER_POOL_BYTES_DATA	16728064
INNODB_BUFFER_POOL_PAGES_DIRTY	885
INNODB_BUFFER_POOL_BYTES_DIRTY	14499840
INNODB_BUFFER_POOL_PAGES_FLUSHED	4162100
INNODB_BUFFER_POOL_PAGES_FREE	0
INNODB_BUFFER_POOL_PAGES_MISC	3
INNODB_BUFFER_POOL_PAGES_TOTAL	1024
INNODB_BUFFER_POOL_READ_AHEAD_RND	0
INNODB_BUFFER_POOL_READ_AHEAD	0
INNODB_BUFFER_POOL_READ_AHEAD_EVICTED	4691
INNODB_BUFFER_POOL_READ_REQUESTS	80691047
INNODB_BUFFER_POOL_READS	22783606
INNODB_BUFFER_POOL_WAIT_FREE	641861
INNODB_BUFFER_POOL_WRITE_REQUESTS	13256949
INNODB_DATA_FSYNCS	1235243
INNODB_DATA_PENDING_FSYNCS	9
INNODB_DATA_PENDING_READS	12
INNODB_DATA_PENDING_WRITES	4
INNODB_DATA_READ	383272505344
INNODB_DATA_READS	23349994
INNODB_DATA_WRITES	5449401
INNODB_DATA_WRITTEN	158388845568
INNODB_DBLWR_PAGES_WRITTEN	4803972
INNODB_DBLWR_WRITES	688418
INNODB_HAVE_ATOMIC_BUILTINS	ON
INNODB_LOG_WAITS	0
INNODB_LOG_WRITE_REQUESTS	2408874
INNODB_LOG_WRITES	178150
INNODB_OS_LOG_FSYNCS	179297
INNODB_OS_LOG_PENDING_FSYNCS	1
INNODB_OS_LOG_PENDING_WRITES	0
INNODB_OS_LOG_WRITTEN	973267456
INNODB_PAGE_SIZE	16384
INNODB_PAGES_CREATED	26343
INNODB_PAGES_READ	23392902
INNODB_PAGES_WRITTEN	4803917
INNODB_ROW_LOCK_CURRENT_WAITS	0
INNODB_ROW_LOCK_TIME	5458654
INNODB_ROW_LOCK_TIME_AVG	3563
INNODB_ROW_LOCK_TIME_MAX	35787
INNODB_ROW_LOCK_WAITS	1532
INNODB_ROWS_DELETED	65473
INNODB_ROWS_INSERTED	852761
INNODB_ROWS_READ	7283040
INNODB_ROWS_UPDATED	1704623
INNODB_NUM_OPEN_FILES	17
INNODB_TRUNCATED_STATUS_WRITES	0
INNODB_AVAILABLE_UNDO_LOGS	128
KEY_BLOCKS_NOT_FLUSHED	0
KEY_BLOCKS_UNUSED	6698
KEY_BLOCKS_USED	1
KEY_READ_REQUESTS	5
KEY_READS	2
KEY_WRITE_REQUESTS	1
KEY_WRITES	1
LAST_QUERY_COST	0.000000
LAST_QUERY_PARTIAL_PLANS	0
MAX_USED_CONNECTIONS	131
NOT_FLUSHED_DELAYED_ROWS	0
OPEN_FILES	12
OPEN_STREAMS	0
OPEN_TABLE_DEFINITIONS	11
OPEN_TABLES	641
OPENED_FILES	576
OPENED_TABLE_DEFINITIONS	84
OPENED_TABLES	714
PERFORMANCE_SCHEMA_ACCOUNTS_LOST	0
PERFORMANCE_SCHEMA_COND_CLASSES_LOST	0
PERFORMANCE_SCHEMA_COND_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_DIGEST_LOST	0
PERFORMANCE_SCHEMA_FILE_CLASSES_LOST	0
PERFORMANCE_SCHEMA_FILE_HANDLES_LOST	0
PERFORMANCE_SCHEMA_FILE_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_HOSTS_LOST	0
PERFORMANCE_SCHEMA_LOCKER_LOST	0
PERFORMANCE_SCHEMA_MUTEX_CLASSES_LOST	0
PERFORMANCE_SCHEMA_MUTEX_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_RWLOCK_CLASSES_LOST	0
PERFORMANCE_SCHEMA_RWLOCK_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_SESSION_CONNECT_ATTRS_LOST	0
PERFORMANCE_SCHEMA_SOCKET_CLASSES_LOST	0
PERFORMANCE_SCHEMA_SOCKET_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_STAGE_CLASSES_LOST	0
PERFORMANCE_SCHEMA_STATEMENT_CLASSES_LOST	0
PERFORMANCE_SCHEMA_TABLE_HANDLES_LOST	0
PERFORMANCE_SCHEMA_TABLE_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_THREAD_CLASSES_LOST	0
PERFORMANCE_SCHEMA_THREAD_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_USERS_LOST	0
PREPARED_STMT_COUNT	4480
QCACHE_FREE_BLOCKS	1
QCACHE_FREE_MEMORY	1031360
QCACHE_HITS	0
QCACHE_INSERTS	0
QCACHE_LOWMEM_PRUNES	0
QCACHE_NOT_CACHED	3317400
QCACHE_QUERIES_IN_CACHE	0
QCACHE_TOTAL_BLOCKS	1
QUERIES	5593041
QUESTIONS	5575120
SELECT_FULL_JOIN	0
SELECT_FULL_RANGE_JOIN	0
SELECT_RANGE	6570
SELECT_RANGE_CHECK	0
SELECT_SCAN	12957
SLAVE_HEARTBEAT_PERIOD	1800.000
SLAVE_LAST_HEARTBEAT	
SLAVE_OPEN_TEMP_TABLES	0
SLAVE_RECEIVED_HEARTBEATS	0
SLAVE_RETRIED_TRANSACTIONS	0
SLAVE_RUNNING	OFF
SLOW_LAUNCH_THREADS	0
SLOW_QUERIES	139
SORT_MERGE_PASSES	0
SORT_RANGE	0
SORT_ROWS	0
SORT_SCAN	0
SSL_ACCEPT_RENEGOTIATES	0
SSL_ACCEPTS	0
SSL_CALLBACK_CACHE_HITS	0
SSL_CIPHER	
SSL_CIPHER_LIST	
SSL_CLIENT_CONNECTS	0
SSL_CONNECT_RENEGOTIATES	0
SSL_CTX_VERIFY_DEPTH	0
SSL_CTX_VERIFY_MODE	0
SSL_DEFAULT_TIMEOUT	0
SSL_FINISHED_ACCEPTS	0
SSL_FINISHED_CONNECTS	0
SSL_SERVER_NOT_AFTER	
SSL_SERVER_NOT_BEFORE	
SSL_SESSION_CACHE_HITS	0
SSL_SESSION_CACHE_MISSES	0
SSL_SESSION_CACHE_MODE	NONE
SSL_SESSION_CACHE_OVERFLOWS	0
SSL_SESSION_CACHE_SIZE	0
SSL_SESSION_CACHE_TIMEOUTS	0
SSL_SESSIONS_REUSED	0
SSL_USED_SESSION_CACHE_ENTRIES	0
SSL_VERIFY_DEPTH	0
SSL_VERIFY_MODE	0
SSL_VERSION	
TABLE_LOCKS_IMMEDIATE	5397767
TABLE_LOCKS_WAITED	0
TABLE_OPEN_CACHE_HITS	5409113
TABLE_OPEN_CACHE_MISSES	714
TABLE_OPEN_CACHE_OVERFLOWS	0
